ROUTE,YEAR,MONTH,DAY_TYPE,AVG_RIDES
88,2000,3,Weekday,1873
88,2000,3,Saturday,930
88,2000,3,Sunday - Holiday,555
8A,2000,3,Weekday,3855
8A,2000,3,Saturday,3101
8A,2000,3,Sunday - Holiday,1811
9,2000,3,Weekday,31658
9,2000,3,Saturday,24482
9,2000,3,Sunday - Holiday,16957
90,2000,3,Weekday,4594
90,2000,3,Saturday,3409
90,2000,3,Sunday - Holiday,1902
90N,2000,3,Weekday,434
90N,2000,3,Saturday,180
91,2000,3,Weekday,9211
91,2000,3,Saturday,4733
91,2000,3,Sunday - Holiday,2625
92,2000,3,Weekday,7863
92,2000,3,Saturday,4046
92,2000,3,Sunday - Holiday,2583
93,2000,3,Weekday,2447
93,2000,3,Saturday,1100
94,2000,3,Weekday,10818
94,2000,3,Saturday,4518
94,2000,3,Sunday - Holiday,3520
95E,2000,3,Weekday,5767
95E,2000,3,Saturday,4460
95E,2000,3,Sunday - Holiday,3140
95W,2000,3,Weekday,5136
95W,2000,3,Saturday,5299
95W,2000,3,Sunday - Holiday,2948
96,2000,3,Weekday,1306
97,2000,3,Weekday,4050
97,2000,3,Saturday,2700
97,2000,3,Sunday - Holiday,1425
X21,2000,3,Saturday,1162
X21,2000,3,Sunday - Holiday,847
X49,2000,3,Weekday,5256
0,2000,2,Weekday,6547
0,2000,2,Saturday,5252
0,2000,2,Sunday - Holiday,4230
1,2000,2,Weekday,7765
10,2000,2,Saturday,483
10,2000,2,Sunday - Holiday,431
100,2000,2,Weekday,1525
103,2000,2,Weekday,4299
103,2000,2,Saturday,1819
103,2000,2,Sunday - Holiday,980
106,2000,2,Weekday,3445
106,2000,2,Saturday,699
106,2000,2,Sunday - Holiday,453
108,2000,2,Weekday,3617
11,2000,2,Weekday,3834
11,2000,2,Saturday,1893
11,2000,2,Sunday - Holiday,1292
111,2000,2,Weekday,6435
111,2000,2,Saturday,3596
111,2000,2,Sunday - Holiday,2138
112,2000,2,Weekday,4176
112,2000,2,Saturday,1603
112,2000,2,Sunday - Holiday,1130
12,2000,2,Weekday,10289
12,2000,2,Saturday,6728
12,2000,2,Sunday - Holiday,4661
120,2000,2,Weekday,1280
121,2000,2,Weekday,1741
122,2000,2,Weekday,672
123,2000,2,Weekday,484
125,2000,2,Weekday,2760
126,2000,2,Weekday,10944
126,2000,2,Saturday,4849
126,2000,2,Sunday - Holiday,2955
127,2000,2,Weekday,283
129,2000,2,Weekday,746
135,2000,2,Weekday,2317
136,2000,2,Weekday,1873
14,2000,2,Weekday,9293
145,2000,2,Weekday,8352
145,2000,2,Saturday,3857
145,2000,2,Sunday - Holiday,2048
146,2000,2,Weekday,9108
146,2000,2,Saturday,5339
146,2000,2,Sunday - Holiday,3557
147,2000,2,Weekday,8882
147,2000,2,Saturday,5014
151,2000,2,Weekday,24508
151,2000,2,Saturday,16047
151,2000,2,Sunday - Holiday,13308
152,2000,2,Weekday,12801
152,2000,2,Saturday,4764
152,2000,2,Sunday - Holiday,2634
155,2000,2,Weekday,7035
155,2000,2,Saturday,4916
155,2000,2,Sunday - Holiday,4046
156,2000,2,Weekday,9434
157,2000,2,Weekday,2962
17,2000,2,Weekday,847
18,2000,2,Weekday,1735
18,2000,2,Saturday,850
18,2000,2,Sunday - Holiday,695
19,2000,2,Weekday,306
19,2000,2,Saturday,479
19,2000,2,Sunday - Holiday,400
2,2000,2,Weekday,1043
20,2000,2,Weekday,21635
20,2000,2,Saturday,14365
20,2000,2,Sunday - Holiday,10288
201,2000,2,Weekday,1400
201,2000,2,Saturday,703
201,2000,2,Sunday - Holiday,361
202,2000,2,Weekday,559
203,2000,2,Weekday,1698
204,2000,2,Weekday,1805
21,2000,2,Weekday,7048
21,2000,2,Saturday,7470
21,2000,2,Sunday - Holiday,5101
22,2000,2,Weekday,21453
22,2000,2,Saturday,15309
22,2000,2,Sunday - Holiday,12079
24,2000,2,Weekday,4824
25,2000,2,Weekday,284
25,2000,2,Saturday,349
25,2000,2,Sunday - Holiday,159
27,2000,2,Weekday,5830
27,2000,2,Saturday,3609
27,2000,2,Sunday - Holiday,2629
28,2000,2,Weekday,12961
28,2000,2,Saturday,10242
28,2000,2,Sunday - Holiday,5652
29,2000,2,Weekday,17036
29,2000,2,Saturday,12573
29,2000,2,Sunday - Holiday,9833
3,2000,2,Weekday,24343
3,2000,2,Saturday,15392
3,2000,2,Sunday - Holiday,9817
30,2000,2,Weekday,4231
30,2000,2,Saturday,2077
30,2000,2,Sunday - Holiday,503
33,2000,2,Weekday,690
34,2000,2,Weekday,13268
34,2000,2,Saturday,10792
34,2000,2,Sunday - Holiday,5965
35,2000,2,Weekday,5700
35,2000,2,Saturday,3236
35,2000,2,Sunday - Holiday,1841
36,2000,2,Weekday,15869
36,2000,2,Saturday,13688
36,2000,2,Sunday - Holiday,10015
37,2000,2,Weekday,2800
39,2000,2,Weekday,2382
4,2000,2,Weekday,23444
4,2000,2,Saturday,18381
4,2000,2,Sunday - Holiday,11508
43,2000,2,Weekday,1375
43,2000,2,Saturday,711
43,2000,2,Sunday - Holiday,321
44,2000,2,Weekday,6704
44,2000,2,Saturday,2876
44,2000,2,Sunday - Holiday,1458
47,2000,2,Weekday,8671
47,2000,2,Saturday,6020
47,2000,2,Sunday - Holiday,4600
48,2000,2,Weekday,1376
49,2000,2,Weekday,23607
49,2000,2,Saturday,19775
49,2000,2,Sunday - Holiday,12345
49A,2000,2,Weekday,729
49B,2000,2,Weekday,5196
49B,2000,2,Saturday,3030
49B,2000,2,Sunday - Holiday,2106
50,2000,2,Weekday,8752
50,2000,2,Saturday,4371
50,2000,2,Sunday - Holiday,2825
51,2000,2,Weekday,4975
51,2000,2,Saturday,3734
51,2000,2,Sunday - Holiday,2432
52,2000,2,Weekday,12163
52,2000,2,Saturday,8471
52,2000,2,Sunday - Holiday,5891
52A,2000,2,Weekday,6031
52A,2000,2,Saturday,3995
52A,2000,2,Sunday - Holiday,1976
53,2000,2,Weekday,22132
53,2000,2,Saturday,16401
53,2000,2,Sunday - Holiday,12874
53A,2000,2,Weekday,9893
53A,2000,2,Saturday,3190
53A,2000,2,Sunday - Holiday,1682
54,2000,2,Weekday,12033
54,2000,2,Saturday,8717
54,2000,2,Sunday - Holiday,6558
54A,2000,2,Weekday,1285
54B,2000,2,Weekday,4546
54B,2000,2,Saturday,4110
54B,2000,2,Sunday - Holiday,2576
55,2000,2,Weekday,12844
55,2000,2,Saturday,9792
55,2000,2,Sunday - Holiday,5875
55N,2000,2,Weekday,1018
55N,2000,2,Saturday,159
56,2000,2,Weekday,13601
56,2000,2,Saturday,9174
56,2000,2,Sunday - Holiday,6104
56A,2000,2,Weekday,622
57,2000,2,Weekday,3259
57,2000,2,Saturday,1437
57,2000,2,Sunday - Holiday,507
59,2000,2,Weekday,4638
59,2000,2,Saturday,2206
6,2000,2,Weekday,18403
6,2000,2,Saturday,12500
6,2000,2,Sunday - Holiday,6772
60,2000,2,Weekday,14026
60,2000,2,Saturday,10474
60,2000,2,Sunday - Holiday,6682
62,2000,2,Weekday,14343
62,2000,2,Saturday,7136
62,2000,2,Sunday - Holiday,5116
62H,2000,2,Weekday,1541
62H,2000,2,Saturday,568
63,2000,2,Weekday,22746
63,2000,2,Saturday,18155
63,2000,2,Sunday - Holiday,10857
63W,2000,2,Weekday,1997
63W,2000,2,Saturday,610
63W,2000,2,Sunday - Holiday,374
64,2000,2,Weekday,249
65,2000,2,Weekday,6161
65,2000,2,Saturday,3161
65,2000,2,Sunday - Holiday,2421
66,2000,2,Weekday,21918
66,2000,2,Saturday,13130
66,2000,2,Sunday - Holiday,9299
67,2000,2,Weekday,15355
67,2000,2,Saturday,10479
67,2000,2,Sunday - Holiday,6176
68,2000,2,Weekday,1944
68,2000,2,Saturday,629
68,2000,2,Sunday - Holiday,240
69,2000,2,Weekday,551
7,2000,2,Weekday,5555
70,2000,2,Weekday,10569
70,2000,2,Saturday,7766
70,2000,2,Sunday - Holiday,6606
71,2000,2,Weekday,7887
71,2000,2,Saturday,5593
71,2000,2,Sunday - Holiday,3984
72,2000,2,Weekday,16620
72,2000,2,Saturday,10789
72,2000,2,Sunday - Holiday,8892
73,2000,2,Weekday,5080
73,2000,2,Saturday,2376
73,2000,2,Sunday - Holiday,2252
74,2000,2,Weekday,12321
74,2000,2,Saturday,10816
74,2000,2,Sunday - Holiday,7781
75,2000,2,Weekday,7307
75,2000,2,Saturday,4806
75,2000,2,Sunday - Holiday,3102
76,2000,2,Weekday,12608
76,2000,2,Saturday,8267
76,2000,2,Sunday - Holiday,5466
77,2000,2,Weekday,18917
77,2000,2,Saturday,12143
77,2000,2,Sunday - Holiday,8284
78,2000,2,Weekday,8946
78,2000,2,Saturday,5507
78,2000,2,Sunday - Holiday,3655
79,2000,2,Weekday,31678
79,2000,2,Saturday,25758
79,2000,2,Sunday - Holiday,18788
8,2000,2,Weekday,20002
8,2000,2,Saturday,13869
8,2000,2,Sunday - Holiday,8938
80,2000,2,Weekday,12376
80,2000,2,Saturday,7917
80,2000,2,Sunday - Holiday,5356
81,2000,2,Weekday,14973
81,2000,2,Saturday,11497
81,2000,2,Sunday - Holiday,8479
81W,2000,2,Weekday,1716
81W,2000,2,Saturday,874
81W,2000,2,Sunday - Holiday,426
82,2000,2,Weekday,20715
82,2000,2,Saturday,13571
82,2000,2,Sunday - Holiday,8617
84,2000,2,Weekday,4362
84,2000,2,Saturday,2092
84,2000,2,Sunday - Holiday,1414
85,2000,2,Weekday,12734
85,2000,2,Saturday,8442
85,2000,2,Sunday - Holiday,5039
85A,2000,2,Weekday,867
85A,2000,2,Saturday,316
86,2000,2,Weekday,1823
87,2000,2,Weekday,17297
87,2000,2,Saturday,10692
87,2000,2,Sunday - Holiday,6145
88,2000,2,Weekday,1828
88,2000,2,Saturday,732
88,2000,2,Sunday - Holiday,513
8A,2000,2,Weekday,3752
8A,2000,2,Saturday,3241
8A,2000,2,Sunday - Holiday,1684
9,2000,2,Weekday,31119
9,2000,2,Saturday,23216
9,2000,2,Sunday - Holiday,15471
90,2000,2,Weekday,4257
90,2000,2,Saturday,3113
90,2000,2,Sunday - Holiday,1796
90N,2000,2,Weekday,440
90N,2000,2,Saturday,167
91,2000,2,Weekday,9340
91,2000,2,Saturday,4207
91,2000,2,Sunday - Holiday,2262
92,2000,2,Weekday,7751
92,2000,2,Saturday,3248
92,2000,2,Sunday - Holiday,2492
93,2000,2,Weekday,2325
93,2000,2,Saturday,1023
94,2000,2,Weekday,10954
94,2000,2,Saturday,4717
94,2000,2,Sunday - Holiday,3040
95E,2000,2,Weekday,5903
95E,2000,2,Saturday,4356
95E,2000,2,Sunday - Holiday,2771
95W,2000,2,Weekday,5129
95W,2000,2,Saturday,5520
95W,2000,2,Sunday - Holiday,3165
96,2000,2,Weekday,1148
97,2000,2,Weekday,3832
97,2000,2,Saturday,2548
97,2000,2,Sunday - Holiday,1316
X21,2000,2,Saturday,1167
X21,2000,2,Sunday - Holiday,732
X49,2000,2,Weekday,5630
0,2000,1,Weekday,5550
0,2000,1,Saturday,2461
0,2000,1,Sunday - Holiday,2048
1,2000,1,Weekday,6789
10,2000,1,Saturday,304
10,2000,1,Sunday - Holiday,207
100,2000,1,Weekday,1268
103,2000,1,Weekday,4032
103,2000,1,Saturday,1634
103,2000,1,Sunday - Holiday,1035
106,2000,1,Weekday,2799
106,2000,1,Saturday,738
106,2000,1,Sunday - Holiday,409
108,2000,1,Weekday,3388
11,2000,1,Weekday,3529
11,2000,1,Saturday,1820
11,2000,1,Sunday - Holiday,1191
111,2000,1,Weekday,5959
111,2000,1,Saturday,3186
111,2000,1,Sunday - Holiday,1982
112,2000,1,Weekday,3806
112,2000,1,Saturday,1450
112,2000,1,Sunday - Holiday,975
12,2000,1,Weekday,9250
12,2000,1,Saturday,6148
12,2000,1,Sunday - Holiday,3848
120,2000,1,Weekday,1098
121,2000,1,Weekday,1838
122,2000,1,Weekday,471
123,2000,1,Weekday,346
125,2000,1,Weekday,2710
126,2000,1,Weekday,9947
126,2000,1,Saturday,4631
126,2000,1,Sunday - Holiday,2584
127,2000,1,Weekday,227
129,2000,1,Weekday,711
135,2000,1,Weekday,2202
136,2000,1,Weekday,1921
14,2000,1,Weekday,8522
145,2000,1,Weekday,7785
145,2000,1,Saturday,3640
145,2000,1,Sunday - Holiday,1766
146,2000,1,Weekday,8565
146,2000,1,Saturday,4575
146,2000,1,Sunday - Holiday,2983
147,2000,1,Weekday,8398
147,2000,1,Saturday,4962
151,2000,1,Weekday,23564
151,2000,1,Saturday,14392
151,2000,1,Sunday - Holiday,11159
152,2000,1,Weekday,11886
152,2000,1,Saturday,4235
152,2000,1,Sunday - Holiday,2216
155,2000,1,Weekday,6702
155,2000,1,Saturday,4618
155,2000,1,Sunday - Holiday,3403
156,2000,1,Weekday,9116
157,2000,1,Weekday,2784
17,2000,1,Weekday,840
18,2000,1,Weekday,1531
18,2000,1,Saturday,748
18,2000,1,Sunday - Holiday,602
19,2000,1,Weekday,333
19,2000,1,Saturday,393
19,2000,1,Sunday - Holiday,247
2,2000,1,Weekday,830
20,2000,1,Weekday,20492
20,2000,1,Saturday,12100
20,2000,1,Sunday - Holiday,7349
201,2000,1,Weekday,1323
201,2000,1,Saturday,608
201,2000,1,Sunday - Holiday,279
202,2000,1,Weekday,605
203,2000,1,Weekday,1676
204,2000,1,Weekday,1742
21,2000,1,Weekday,6016
21,2000,1,Saturday,6210
21,2000,1,Sunday - Holiday,3822
22,2000,1,Weekday,20523
22,2000,1,Saturday,14267
22,2000,1,Sunday - Holiday,10842
24,2000,1,Weekday,4315
25,2000,1,Weekday,249
25,2000,1,Saturday,234
25,2000,1,Sunday - Holiday,126
27,2000,1,Weekday,5366
27,2000,1,Saturday,3527
27,2000,1,Sunday - Holiday,2480
28,2000,1,Weekday,11626
28,2000,1,Saturday,9740
28,2000,1,Sunday - Holiday,5571
29,2000,1,Weekday,14762
29,2000,1,Saturday,10761
29,2000,1,Sunday - Holiday,7869
3,2000,1,Weekday,21173
3,2000,1,Saturday,12852
3,2000,1,Sunday - Holiday,7681
30,2000,1,Weekday,3818
30,2000,1,Saturday,1861
30,2000,1,Sunday - Holiday,501
33,2000,1,Weekday,643
34,2000,1,Weekday,12156
34,2000,1,Saturday,9508
34,2000,1,Sunday - Holiday,6040
35,2000,1,Weekday,5157
35,2000,1,Saturday,2893
35,2000,1,Sunday - Holiday,1536
36,2000,1,Weekday,15380
36,2000,1,Saturday,13186
36,2000,1,Sunday - Holiday,8816
37,2000,1,Weekday,2709
39,2000,1,Weekday,2259
4,2000,1,Weekday,20391
4,2000,1,Saturday,16774
4,2000,1,Sunday - Holiday,10238
43,2000,1,Weekday,1300
43,2000,1,Saturday,718
43,2000,1,Sunday - Holiday,285
44,2000,1,Weekday,6212
44,2000,1,Saturday,2520
44,2000,1,Sunday - Holiday,1273
47,2000,1,Weekday,7925
47,2000,1,Saturday,5652
47,2000,1,Sunday - Holiday,3960
48,2000,1,Weekday,1339
49,2000,1,Weekday,21896
49,2000,1,Saturday,18106
49,2000,1,Sunday - Holiday,10903
49A,2000,1,Weekday,642
49B,2000,1,Weekday,4805
49B,2000,1,Saturday,2928
49B,2000,1,Sunday - Holiday,1875
50,2000,1,Weekday,7572
50,2000,1,Saturday,4058
50,2000,1,Sunday - Holiday,2359
51,2000,1,Weekday,4527
51,2000,1,Saturday,3296
51,2000,1,Sunday - Holiday,2140
52,2000,1,Weekday,10749
52,2000,1,Saturday,7461
52,2000,1,Sunday - Holiday,4696
52A,2000,1,Weekday,5317
52A,2000,1,Saturday,3665
52A,2000,1,Sunday - Holiday,1531
53,2000,1,Weekday,20874
53,2000,1,Saturday,14633
53,2000,1,Sunday - Holiday,10943
53A,2000,1,Weekday,8696
53A,2000,1,Saturday,2910
53A,2000,1,Sunday - Holiday,1439
54,2000,1,Weekday,10863
54,2000,1,Saturday,8217
54,2000,1,Sunday - Holiday,5233
54A,2000,1,Weekday,1263
54B,2000,1,Weekday,4061
54B,2000,1,Saturday,3747
54B,2000,1,Sunday - Holiday,2310
55,2000,1,Weekday,12008
55,2000,1,Saturday,8607
55,2000,1,Sunday - Holiday,6138
55N,2000,1,Weekday,922
55N,2000,1,Saturday,118
56,2000,1,Weekday,12836
56,2000,1,Saturday,8397
56,2000,1,Sunday - Holiday,4913
56A,2000,1,Weekday,591
57,2000,1,Weekday,3438
57,2000,1,Saturday,1666
57,2000,1,Sunday - Holiday,387
59,2000,1,Weekday,4192
59,2000,1,Saturday,1951
6,2000,1,Weekday,16895
6,2000,1,Saturday,11382
6,2000,1,Sunday - Holiday,6025
60,2000,1,Weekday,12534
60,2000,1,Saturday,9579
60,2000,1,Sunday - Holiday,5840
62,2000,1,Weekday,12898
62,2000,1,Saturday,6551
62,2000,1,Sunday - Holiday,4065
62H,2000,1,Weekday,1465
62H,2000,1,Saturday,546
63,2000,1,Weekday,20524
63,2000,1,Saturday,15633
63,2000,1,Sunday - Holiday,10520
63W,2000,1,Weekday,1863
63W,2000,1,Saturday,661
63W,2000,1,Sunday - Holiday,354
64,2000,1,Weekday,250
65,2000,1,Weekday,5809
65,2000,1,Saturday,2738
65,2000,1,Sunday - Holiday,1973
66,2000,1,Weekday,20383
66,2000,1,Saturday,11939
66,2000,1,Sunday - Holiday,7518
67,2000,1,Weekday,14495
67,2000,1,Saturday,9776
67,2000,1,Sunday - Holiday,6530
68,2000,1,Weekday,1865
68,2000,1,Saturday,718
68,2000,1,Sunday - Holiday,230
69,2000,1,Weekday,565
7,2000,1,Weekday,5081
70,2000,1,Weekday,9754
70,2000,1,Saturday,6589
70,2000,1,Sunday - Holiday,5148
71,2000,1,Weekday,6955
71,2000,1,Saturday,5551
71,2000,1,Sunday - Holiday,3323
72,2000,1,Weekday,15192
72,2000,1,Saturday,10301
72,2000,1,Sunday - Holiday,8023
73,2000,1,Weekday,4761
73,2000,1,Saturday,2262
73,2000,1,Sunday - Holiday,1160
74,2000,1,Weekday,11716
74,2000,1,Saturday,9283
74,2000,1,Sunday - Holiday,5753
75,2000,1,Weekday,6508
75,2000,1,Saturday,4432
75,2000,1,Sunday - Holiday,2986
76,2000,1,Weekday,12557
76,2000,1,Saturday,7215
76,2000,1,Sunday - Holiday,4086
77,2000,1,Weekday,17493
77,2000,1,Saturday,11650
77,2000,1,Sunday - Holiday,7095
78,2000,1,Weekday,8358
78,2000,1,Saturday,4917
78,2000,1,Sunday - Holiday,3159
79,2000,1,Weekday,28470
79,2000,1,Saturday,23485
79,2000,1,Sunday - Holiday,17491
8,2000,1,Weekday,18911
8,2000,1,Saturday,12134
8,2000,1,Sunday - Holiday,8413
80,2000,1,Weekday,11333
80,2000,1,Saturday,7470
80,2000,1,Sunday - Holiday,4804
81,2000,1,Weekday,13665
81,2000,1,Saturday,10488
81,2000,1,Sunday - Holiday,7411
81W,2000,1,Weekday,1578
81W,2000,1,Saturday,925
81W,2000,1,Sunday - Holiday,373
82,2000,1,Weekday,19134
82,2000,1,Saturday,12299
82,2000,1,Sunday - Holiday,6923
84,2000,1,Weekday,3938
84,2000,1,Saturday,2031
84,2000,1,Sunday - Holiday,995
85,2000,1,Weekday,11819
85,2000,1,Saturday,7308
85,2000,1,Sunday - Holiday,4653
85A,2000,1,Weekday,881
85A,2000,1,Saturday,114
86,2000,1,Weekday,1665
87,2000,1,Weekday,15070
87,2000,1,Saturday,9760
87,2000,1,Sunday - Holiday,4871
88,2000,1,Weekday,1757
88,2000,1,Saturday,654
88,2000,1,Sunday - Holiday,484
8A,2000,1,Weekday,3156
8A,2000,1,Saturday,2458
8A,2000,1,Sunday - Holiday,1456
9,2000,1,Weekday,28637
9,2000,1,Saturday,21414
9,2000,1,Sunday - Holiday,14210
90,2000,1,Weekday,3927
90,2000,1,Saturday,2875
90,2000,1,Sunday - Holiday,1465
90N,2000,1,Weekday,427
90N,2000,1,Saturday,132
91,2000,1,Weekday,8535
91,2000,1,Saturday,4130
91,2000,1,Sunday - Holiday,2045
92,2000,1,Weekday,7423
92,2000,1,Saturday,3778
92,2000,1,Sunday - Holiday,2100
93,2000,1,Weekday,2274
93,2000,1,Saturday,898
94,2000,1,Weekday,9799
94,2000,1,Saturday,4430
94,2000,1,Sunday - Holiday,2492
95E,2000,1,Weekday,5676
95E,2000,1,Saturday,3991
95E,2000,1,Sunday - Holiday,2748
95W,2000,1,Weekday,4175
95W,2000,1,Saturday,4653
95W,2000,1,Sunday - Holiday,2501
96,2000,1,Weekday,1092
97,2000,1,Weekday,3717
97,2000,1,Saturday,2377
97,2000,1,Sunday - Holiday,1231
X21,2000,1,Saturday,664
X21,2000,1,Sunday - Holiday,546
X49,2000,1,Weekday,4757
0,1999,12,Weekday,6237
0,1999,12,Saturday,3698
0,1999,12,Sunday - Holiday,2504
1,1999,12,Weekday,6664
10,1999,12,Weekday,426
10,1999,12,Saturday,839
10,1999,12,Sunday - Holiday,440
100,1999,12,Weekday,937
103,1999,12,Weekday,3431
103,1999,12,Saturday,1924
103,1999,12,Sunday - Holiday,1074
106,1999,12,Weekday,2318
106,1999,12,Saturday,696
106,1999,12,Sunday - Holiday,431
108,1999,12,Weekday,2861
11,1999,12,Weekday,3259
11,1999,12,Saturday,1982
11,1999,12,Sunday - Holiday,940
111,1999,12,Weekday,5302
111,1999,12,Saturday,3397
111,1999,12,Sunday - Holiday,2045
112,1999,12,Weekday,3296
112,1999,12,Saturday,1557
112,1999,12,Sunday - Holiday,990
12,1999,12,Weekday,8899
12,1999,12,Saturday,7330
12,1999,12,Sunday - Holiday,4412
120,1999,12,Weekday,772
121,1999,12,Weekday,1429
122,1999,12,Weekday,328
123,1999,12,Weekday,366
125,1999,12,Weekday,2181
126,1999,12,Weekday,8802
126,1999,12,Saturday,5106
126,1999,12,Sunday - Holiday,2653
127,1999,12,Weekday,255
129,1999,12,Weekday,561
135,1999,12,Weekday,1868
136,1999,12,Weekday,1514
14,1999,12,Weekday,7452
145,1999,12,Weekday,7126
145,1999,12,Saturday,3605
145,1999,12,Sunday - Holiday,1703
146,1999,12,Weekday,8745
146,1999,12,Saturday,5972
146,1999,12,Sunday - Holiday,3543
147,1999,12,Weekday,8271
147,1999,12,Saturday,5323
151,1999,12,Weekday,22307
151,1999,12,Saturday,15780
151,1999,12,Sunday - Holiday,10885
152,1999,12,Weekday,10389
152,1999,12,Saturday,4867
152,1999,12,Sunday - Holiday,2299
155,1999,12,Weekday,6162
155,1999,12,Saturday,5109
155,1999,12,Sunday - Holiday,3063
156,1999,12,Weekday,8048
157,1999,12,Weekday,2638
17,1999,12,Weekday,821
18,1999,12,Weekday,1476
18,1999,12,Saturday,898
18,1999,12,Sunday - Holiday,612
19,1999,12,Weekday,342
19,1999,12,Saturday,455
19,1999,12,Sunday - Holiday,133
2,1999,12,Weekday,851
20,1999,12,Weekday,19415
20,1999,12,Saturday,13554
20,1999,12,Sunday - Holiday,7582
201,1999,12,Weekday,1204
201,1999,12,Saturday,595
201,1999,12,Sunday - Holiday,211
202,1999,12,Weekday,449
203,1999,12,Weekday,1361
204,1999,12,Weekday,1423
21,1999,12,Weekday,6042
21,1999,12,Saturday,7120
21,1999,12,Sunday - Holiday,4193
22,1999,12,Weekday,19227
22,1999,12,Saturday,16850
22,1999,12,Sunday - Holiday,9772
24,1999,12,Weekday,4349
25,1999,12,Weekday,284
25,1999,12,Saturday,516
25,1999,12,Sunday - Holiday,310
27,1999,12,Weekday,4943
27,1999,12,Saturday,3898
27,1999,12,Sunday - Holiday,2468
28,1999,12,Weekday,11527
28,1999,12,Saturday,9953
28,1999,12,Sunday - Holiday,5728
29,1999,12,Weekday,15110
29,1999,12,Saturday,11681
29,1999,12,Sunday - Holiday,7836
3,1999,12,Weekday,21000
3,1999,12,Saturday,13722
3,1999,12,Sunday - Holiday,8083
30,1999,12,Weekday,3471
30,1999,12,Saturday,2045
30,1999,12,Sunday - Holiday,529
33,1999,12,Weekday,519
34,1999,12,Weekday,11606
34,1999,12,Saturday,10372
34,1999,12,Sunday - Holiday,6139
35,1999,12,Weekday,5066
35,1999,12,Saturday,3476
35,1999,12,Sunday - Holiday,1728
36,1999,12,Weekday,13653
36,1999,12,Saturday,13997
36,1999,12,Sunday - Holiday,7629
37,1999,12,Weekday,2429
39,1999,12,Weekday,2103
4,1999,12,Weekday,20927
4,1999,12,Saturday,18163
4,1999,12,Sunday - Holiday,10249
43,1999,12,Weekday,1267
43,1999,12,Saturday,646
43,1999,12,Sunday - Holiday,342
44,1999,12,Weekday,5637
44,1999,12,Saturday,2347
44,1999,12,Sunday - Holiday,1317
47,1999,12,Weekday,8064
47,1999,12,Saturday,6658
47,1999,12,Sunday - Holiday,4091
48,1999,12,Weekday,1014
49,1999,12,Weekday,21482
49,1999,12,Saturday,19389
49,1999,12,Sunday - Holiday,10801
49A,1999,12,Weekday,629
49B,1999,12,Weekday,4474
49B,1999,12,Saturday,3549
49B,1999,12,Sunday - Holiday,1738
50,1999,12,Weekday,6981
50,1999,12,Saturday,4842
50,1999,12,Sunday - Holiday,2258
51,1999,12,Weekday,4371
51,1999,12,Saturday,3697
51,1999,12,Sunday - Holiday,2202
52,1999,12,Weekday,10163
52,1999,12,Saturday,7880
52,1999,12,Sunday - Holiday,5625
52A,1999,12,Weekday,5477
52A,1999,12,Saturday,3836
52A,1999,12,Sunday - Holiday,1732
53,1999,12,Weekday,20251
53,1999,12,Saturday,16416
53,1999,12,Sunday - Holiday,9835
53A,1999,12,Weekday,7968
53A,1999,12,Saturday,3368
53A,1999,12,Sunday - Holiday,1483
54,1999,12,Weekday,11332
54,1999,12,Saturday,9802
54,1999,12,Sunday - Holiday,5402
54A,1999,12,Weekday,1192
54B,1999,12,Weekday,4802
54B,1999,12,Saturday,4836
54B,1999,12,Sunday - Holiday,2704
55,1999,12,Weekday,11224
55,1999,12,Saturday,9372
55,1999,12,Sunday - Holiday,6017
55N,1999,12,Weekday,801
55N,1999,12,Saturday,145
56,1999,12,Weekday,12499
56,1999,12,Saturday,9536
56,1999,12,Sunday - Holiday,4984
